Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_€
2021,1,Ciutat Vella,1,el Raval,1,13657
2021,1,Ciutat Vella,1,el Raval,2,10724
2021,1,Ciutat Vella,1,el Raval,3,11017
2021,1,Ciutat Vella,1,el Raval,4,13156
2021,1,Ciutat Vella,1,el Raval,5,11426
2021,1,Ciutat Vella,1,el Raval,6,12444
2021,1,Ciutat Vella,1,el Raval,7,11809
2021,1,Ciutat Vella,1,el Raval,8,8836
2021,1,Ciutat Vella,1,el Raval,9,11919
2021,1,Ciutat Vella,1,el Raval,10,10457
2021,1,Ciutat Vella,1,el Raval,11,9366
2021,1,Ciutat Vella,1,el Raval,12,12561
2021,1,Ciutat Vella,1,el Raval,13,12656
2021,1,Ciutat Vella,1,el Raval,14,11673
2021,1,Ciutat Vella,1,el Raval,15,12404
2021,1,Ciutat Vella,1,el Raval,16,11261
2021,1,Ciutat Vella,1,el Raval,17,10471
2021,1,Ciutat Vella,1,el Raval,18,11415
2021,1,Ciutat Vella,1,el Raval,19,11327
2021,1,Ciutat Vella,1,el Raval,20,18374
2021,1,Ciutat Vella,1,el Raval,21,17848
2021,1,Ciutat Vella,2,el Barri Gòtic,22,22371
2021,1,Ciutat Vella,2,el Barri Gòtic,23,19441
2021,1,Ciutat Vella,2,el Barri Gòtic,25,17934
2021,1,Ciutat Vella,2,el Barri Gòtic,26,18988
2021,1,Ciutat Vella,2,el Barri Gòtic,27,16470
2021,1,Ciutat Vella,2,el Barri Gòtic,28,15535
2021,1,Ciutat Vella,2,el Barri Gòtic,29,13854
2021,1,Ciutat Vella,2,el Barri Gòtic,30,13842
2021,1,Ciutat Vella,2,el Barri Gòtic,31,14534
2021,1,Ciutat Vella,3,la Barceloneta,32,18744
2021,1,Ciutat Vella,3,la Barceloneta,33,15611
2021,1,Ciutat Vella,3,la Barceloneta,34,15965
2021,1,Ciutat Vella,3,la Barceloneta,35,15434
2021,1,Ciutat Vella,3,la Barceloneta,36,16376
2021,1,Ciutat Vella,3,la Barceloneta,37,16069
2021,1,Ciutat Vella,3,la Barceloneta,38,14433
2021,1,Ciutat Vella,3,la Barceloneta,39,16050
2021,1,Ciutat Vella,3,la Barceloneta,40,16395
2021,1,Ciutat Vella,3,la Barceloneta,41,14349
2021,1,Ciutat Vella,3,la Barceloneta,42,16426
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,23526
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,20807
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,17731
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,17157
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,16625
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,12943
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,17305
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,17106
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,14748
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,23329
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,15094
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,16704
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,21933
2021,2,L'Eixample,5,el Fort Pienc,1,22351
2021,2,L'Eixample,5,el Fort Pienc,2,23052
2021,2,L'Eixample,5,el Fort Pienc,3,26314
2021,2,L'Eixample,5,el Fort Pienc,4,19376
2021,2,L'Eixample,5,el Fort Pienc,5,25631
2021,2,L'Eixample,5,el Fort Pienc,6,26360
2021,2,L'Eixample,5,el Fort Pienc,7,27272
2021,2,L'Eixample,5,el Fort Pienc,8,24757
2021,2,L'Eixample,5,el Fort Pienc,9,24211
2021,2,L'Eixample,5,el Fort Pienc,10,22679
2021,2,L'Eixample,5,el Fort Pienc,11,23743
2021,2,L'Eixample,5,el Fort Pienc,12,19064
2021,2,L'Eixample,5,el Fort Pienc,13,20484
2021,2,L'Eixample,5,el Fort Pienc,14,18642
2021,2,L'Eixample,5,el Fort Pienc,15,18916
2021,2,L'Eixample,5,el Fort Pienc,16,25305
2021,2,L'Eixample,5,el Fort Pienc,17,25128
2021,2,L'Eixample,5,el Fort Pienc,18,25001
2021,2,L'Eixample,5,el Fort Pienc,19,22942
2021,2,L'Eixample,5,el Fort Pienc,20,20469
2021,2,L'Eixample,6,la Sagrada Família,21,21700
2021,2,L'Eixample,6,la Sagrada Família,22,22602
2021,2,L'Eixample,6,la Sagrada Família,23,23583
2021,2,L'Eixample,6,la Sagrada Família,24,21354
2021,2,L'Eixample,6,la Sagrada Família,25,21398
2021,2,L'Eixample,6,la Sagrada Família,26,22995
2021,2,L'Eixample,6,la Sagrada Família,27,22505
2021,2,L'Eixample,6,la Sagrada Família,28,22400
2021,2,L'Eixample,6,la Sagrada Família,29,23295
2021,2,L'Eixample,6,la Sagrada Família,30,18101
2021,2,L'Eixample,6,la Sagrada Família,31,24590
2021,2,L'Eixample,6,la Sagrada Família,32,22673
2021,2,L'Eixample,6,la Sagrada Família,33,21652
2021,2,L'Eixample,6,la Sagrada Família,34,19601
2021,2,L'Eixample,6,la Sagrada Família,35,22635
2021,2,L'Eixample,6,la Sagrada Família,36,25121
2021,2,L'Eixample,6,la Sagrada Família,37,25645
2021,2,L'Eixample,6,la Sagrada Família,38,25684
2021,2,L'Eixample,6,la Sagrada Família,39,21858
2021,2,L'Eixample,6,la Sagrada Família,40,19802
2021,2,L'Eixample,6,la Sagrada Família,41,22447
2021,2,L'Eixample,6,la Sagrada Família,42,25728
2021,2,L'Eixample,6,la Sagrada Família,43,24084
2021,2,L'Eixample,6,la Sagrada Família,44,19490
2021,2,L'Eixample,6,la Sagrada Família,45,23755
2021,2,L'Eixample,6,la Sagrada Família,46,20591
2021,2,L'Eixample,6,la Sagrada Família,47,21981
2021,2,L'Eixample,6,la Sagrada Família,48,20853
2021,2,L'Eixample,6,la Sagrada Família,49,20907
2021,2,L'Eixample,6,la Sagrada Família,50,22297
2021,2,L'Eixample,6,la Sagrada Família,51,19902
2021,2,L'Eixample,6,la Sagrada Família,52,23820
2021,2,L'Eixample,6,la Sagrada Família,53,24803
2021,2,L'Eixample,6,la Sagrada Família,54,23912
2021,2,L'Eixample,7,la Dreta de l'Eixample,55,24487
2021,2,L'Eixample,7,la Dreta de l'Eixample,56,25304
2021,2,L'Eixample,7,la Dreta de l'Eixample,57,29645
2021,2,L'Eixample,7,la Dreta de l'Eixample,58,28757
2021,2,L'Eixample,7,la Dreta de l'Eixample,59,29259
2021,2,L'Eixample,7,la Dreta de l'Eixample,60,26888
2021,2,L'Eixample,7,la Dreta de l'Eixample,61,25244
2021,2,L'Eixample,7,la Dreta de l'Eixample,62,29758
2021,2,L'Eixample,7,la Dreta de l'Eixample,63,37448
2021,2,L'Eixample,7,la Dreta de l'Eixample,64,33684
2021,2,L'Eixample,7,la Dreta de l'Eixample,65,27512
2021,2,L'Eixample,7,la Dreta de l'Eixample,66,25876
2021,2,L'Eixample,7,la Dreta de l'Eixample,67,22999
2021,2,L'Eixample,7,la Dreta de l'Eixample,68,23973
2021,2,L'Eixample,7,la Dreta de l'Eixample,69,28807
2021,2,L'Eixample,7,la Dreta de l'Eixample,70,32592
2021,2,L'Eixample,7,la Dreta de l'Eixample,71,31844
2021,2,L'Eixample,7,la Dreta de l'Eixample,72,35392
2021,2,L'Eixample,7,la Dreta de l'Eixample,73,31202
2021,2,L'Eixample,7,la Dreta de l'Eixample,74,31083
2021,2,L'Eixample,7,la Dreta de l'Eixample,75,29343
2021,2,L'Eixample,7,la Dreta de l'Eixample,76,32109
2021,2,L'Eixample,7,la Dreta de l'Eixample,77,27615
2021,2,L'Eixample,7,la Dreta de l'Eixample,78,32058
2021,2,L'Eixample,7,la Dreta de l'Eixample,79,37447
2021,2,L'Eixample,7,la Dreta de l'Eixample,80,36294
2021,2,L'Eixample,7,la Dreta de l'Eixample,81,33930
2021,2,L'Eixample,7,la Dreta de l'Eixample,82,31703
2021,2,L'Eixample,7,la Dreta de l'Eixample,83,36269
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,28493
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,31899
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,32274
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,28692
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,32741
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,30101
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,25004
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,27560
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,25003
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,27328
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,26503
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,26890
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,24676
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,23581
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,26441
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,28291
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,26936
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,25527
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,30359
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,23203
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,29230
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,23629
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,31333
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,30949
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,32455
2021,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,34758
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,26055
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,26191
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,33303
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,30950
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,25783
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,26104
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,31310
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,25967
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,29140
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,27343
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,26226
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,27572
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,29088
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,26004
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,27448
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,25473
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,26585
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,24443
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,22734
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,24761
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,37539
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,24742
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,25893
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,26570
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,23756
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,22386
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,25907
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,22387
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,25176
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,23569
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,24370
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,23318
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,21478
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,23602
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,27649
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,22946
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,22973
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,23497
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,25721
2021,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,22765
2021,2,L'Eixample,10,Sant Antoni,150,20467
2021,2,L'Eixample,10,Sant Antoni,151,23696
2021,2,L'Eixample,10,Sant Antoni,152,25247
2021,2,L'Eixample,10,Sant Antoni,153,24623
2021,2,L'Eixample,10,Sant Antoni,154,19477
2021,2,L'Eixample,10,Sant Antoni,155,20606
2021,2,L'Eixample,10,Sant Antoni,156,22911
2021,2,L'Eixample,10,Sant Antoni,157,21343
2021,2,L'Eixample,10,Sant Antoni,158,22532
2021,2,L'Eixample,10,Sant Antoni,159,22466
2021,2,L'Eixample,10,Sant Antoni,160,25818
2021,2,L'Eixample,10,Sant Antoni,161,22437
2021,2,L'Eixample,10,Sant Antoni,162,21037
2021,2,L'Eixample,10,Sant Antoni,163,25459
2021,2,L'Eixample,10,Sant Antoni,164,24076
2021,2,L'Eixample,10,Sant Antoni,165,23179
2021,2,L'Eixample,10,Sant Antoni,166,21754
2021,2,L'Eixample,10,Sant Antoni,167,22708
2021,2,L'Eixample,10,Sant Antoni,168,22491
2021,2,L'Eixample,10,Sant Antoni,169,21899
2021,2,L'Eixample,10,Sant Antoni,170,21327
2021,2,L'Eixample,10,Sant Antoni,171,19881
2021,2,L'Eixample,10,Sant Antoni,172,20827
2021,2,L'Eixample,10,Sant Antoni,173,22203
2021,3,Sants-Montjuïc,11,el Poble Sec,1,17339
2021,3,Sants-Montjuïc,11,el Poble Sec,2,15941
2021,3,Sants-Montjuïc,11,el Poble Sec,3,15142
2021,3,Sants-Montjuïc,11,el Poble Sec,4,18538
2021,3,Sants-Montjuïc,11,el Poble Sec,5,16862
2021,3,Sants-Montjuïc,11,el Poble Sec,6,16683
2021,3,Sants-Montjuïc,11,el Poble Sec,7,17031
2021,3,Sants-Montjuïc,11,el Poble Sec,8,15773
2021,3,Sants-Montjuïc,11,el Poble Sec,9,17856
2021,3,Sants-Montjuïc,11,el Poble Sec,10,15390
2021,3,Sants-Montjuïc,11,el Poble Sec,11,13723
2021,3,Sants-Montjuïc,11,el Poble Sec,12,16055
2021,3,Sants-Montjuïc,11,el Poble Sec,13,15380
2021,3,Sants-Montjuïc,11,el Poble Sec,14,14569
2021,3,Sants-Montjuïc,11,el Poble Sec,15,15766
2021,3,Sants-Montjuïc,11,el Poble Sec,16,14272
2021,3,Sants-Montjuïc,11,el Poble Sec,17,14134
2021,3,Sants-Montjuïc,11,el Poble Sec,18,16982
2021,3,Sants-Montjuïc,11,el Poble Sec,19,15989
2021,3,Sants-Montjuïc,11,el Poble Sec,20,19278
2021,3,Sants-Montjuïc,11,el Poble Sec,21,18549
2021,3,Sants-Montjuïc,11,el Poble Sec,22,18639
2021,3,Sants-Montjuïc,11,el Poble Sec,23,15679
2021,3,Sants-Montjuïc,11,el Poble Sec,24,16480
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,13866
2021,3,Sants-Montjuïc,13,la Marina de Port,26,16464
2021,3,Sants-Montjuïc,13,la Marina de Port,27,18571
2021,3,Sants-Montjuïc,13,la Marina de Port,28,21154
2021,3,Sants-Montjuïc,13,la Marina de Port,29,15214
2021,3,Sants-Montjuïc,13,la Marina de Port,30,17502
2021,3,Sants-Montjuïc,13,la Marina de Port,31,16205
2021,3,Sants-Montjuïc,13,la Marina de Port,32,15038
2021,3,Sants-Montjuïc,13,la Marina de Port,33,12157
2021,3,Sants-Montjuïc,13,la Marina de Port,34,16241
2021,3,Sants-Montjuïc,13,la Marina de Port,35,18240
2021,3,Sants-Montjuïc,13,la Marina de Port,36,20007
2021,3,Sants-Montjuïc,13,la Marina de Port,37,19703
2021,3,Sants-Montjuïc,13,la Marina de Port,38,12399
2021,3,Sants-Montjuïc,13,la Marina de Port,39,11756
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,40,22547
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,41,18969
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,42,18361
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,43,20854
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,44,17523
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,45,20096
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,46,23531
2021,3,Sants-Montjuïc,15,Hostafrancs,47,18750
2021,3,Sants-Montjuïc,15,Hostafrancs,48,23157
2021,3,Sants-Montjuïc,15,Hostafrancs,49,20303
2021,3,Sants-Montjuïc,15,Hostafrancs,50,21254
2021,3,Sants-Montjuïc,15,Hostafrancs,51,16473
2021,3,Sants-Montjuïc,15,Hostafrancs,52,18832
2021,3,Sants-Montjuïc,15,Hostafrancs,53,17715
2021,3,Sants-Montjuïc,15,Hostafrancs,54,20221
2021,3,Sants-Montjuïc,15,Hostafrancs,55,19469
2021,3,Sants-Montjuïc,15,Hostafrancs,56,18909
2021,3,Sants-Montjuïc,16,la Bordeta,57,18937
2021,3,Sants-Montjuïc,16,la Bordeta,58,24930
2021,3,Sants-Montjuïc,16,la Bordeta,59,17567
2021,3,Sants-Montjuïc,16,la Bordeta,60,21251
2021,3,Sants-Montjuïc,16,la Bordeta,61,18302
2021,3,Sants-Montjuïc,16,la Bordeta,62,19545
2021,3,Sants-Montjuïc,16,la Bordeta,63,18823
2021,3,Sants-Montjuïc,16,la Bordeta,64,20899
2021,3,Sants-Montjuïc,16,la Bordeta,65,19915
2021,3,Sants-Montjuïc,16,la Bordeta,66,18094
2021,3,Sants-Montjuïc,16,la Bordeta,67,19934
2021,3,Sants-Montjuïc,16,la Bordeta,68,17090
2021,3,Sants-Montjuïc,16,la Bordeta,69,21471
2021,3,Sants-Montjuïc,17,Sants-Badal,70,16250
2021,3,Sants-Montjuïc,17,Sants-Badal,71,16551
2021,3,Sants-Montjuïc,17,Sants-Badal,72,17136
2021,3,Sants-Montjuïc,17,Sants-Badal,73,20905
2021,3,Sants-Montjuïc,17,Sants-Badal,74,20240
2021,3,Sants-Montjuïc,17,Sants-Badal,75,18107
2021,3,Sants-Montjuïc,17,Sants-Badal,76,17788
2021,3,Sants-Montjuïc,17,Sants-Badal,77,17697
2021,3,Sants-Montjuïc,17,Sants-Badal,78,17750
2021,3,Sants-Montjuïc,17,Sants-Badal,79,16067
2021,3,Sants-Montjuïc,17,Sants-Badal,80,18691
2021,3,Sants-Montjuïc,17,Sants-Badal,81,19792
2021,3,Sants-Montjuïc,17,Sants-Badal,82,22314
2021,3,Sants-Montjuïc,17,Sants-Badal,83,21938
2021,3,Sants-Montjuïc,17,Sants-Badal,84,21931
2021,3,Sants-Montjuïc,17,Sants-Badal,85,22426
2021,3,Sants-Montjuïc,18,Sants,86,26167
2021,3,Sants-Montjuïc,18,Sants,87,23893
2021,3,Sants-Montjuïc,18,Sants,88,19862
2021,3,Sants-Montjuïc,18,Sants,89,23022
2021,3,Sants-Montjuïc,18,Sants,90,26449
2021,3,Sants-Montjuïc,18,Sants,91,21824
2021,3,Sants-Montjuïc,18,Sants,92,21648
2021,3,Sants-Montjuïc,18,Sants,93,22233
2021,3,Sants-Montjuïc,18,Sants,94,22935
2021,3,Sants-Montjuïc,18,Sants,95,20960
2021,3,Sants-Montjuïc,18,Sants,96,19554
2021,3,Sants-Montjuïc,18,Sants,97,14888
2021,3,Sants-Montjuïc,18,Sants,98,16863
2021,3,Sants-Montjuïc,18,Sants,99,20691
2021,3,Sants-Montjuïc,18,Sants,100,19640
2021,3,Sants-Montjuïc,18,Sants,101,20266
2021,3,Sants-Montjuïc,18,Sants,102,19818
2021,3,Sants-Montjuïc,18,Sants,103,19787
2021,3,Sants-Montjuïc,18,Sants,104,19405
2021,3,Sants-Montjuïc,18,Sants,105,19527
2021,3,Sants-Montjuïc,18,Sants,106,20697
2021,3,Sants-Montjuïc,18,Sants,107,21366
2021,3,Sants-Montjuïc,18,Sants,108,20200
2021,3,Sants-Montjuïc,18,Sants,109,21508
2021,3,Sants-Montjuïc,18,Sants,110,22725
2021,3,Sants-Montjuïc,18,Sants,111,22762
2021,3,Sants-Montjuïc,18,Sants,112,24178
2021,3,Sants-Montjuïc,18,Sants,113,28873
2021,3,Sants-Montjuïc,18,Sants,114,26595
2021,3,Sants-Montjuïc,13,la Marina de Port,211,17402
2021,3,Sants-Montjuïc,13,la Marina de Port,212,16012
2021,3,Sants-Montjuïc,13,la Marina de Port,213,13321
2021,4,Les Corts,19,les Corts,1,25085
2021,4,Les Corts,19,les Corts,2,28198
2021,4,Les Corts,19,les Corts,3,28190
2021,4,Les Corts,19,les Corts,4,25086
2021,4,Les Corts,19,les Corts,5,24125
2021,4,Les Corts,19,les Corts,6,25505
2021,4,Les Corts,19,les Corts,7,21156
2021,4,Les Corts,19,les Corts,8,22212
